FILE_ID,TRACK_ID,TIME,SIGNAL,NEXT_SIGNAL,TIME_TO_NEXT_SIGNAL,SEGMENT,SPEED_MPS,LEAD_VEHICLE,RELEV_VEHICLE,PEDESTRIAN,VEH_INH_LOW,VEH_INH_HIGH,EXC_LOW,EXC_HIGH,PED_INH_LOW,PED_INH_HIGH,RULE_LOW,RULE_HIGH
769,236,247.080167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,241,247.080167,G,Y,10-30,ln_w_3,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,248.081167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,,,,,,,,
769,236,248.081167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,237,248.081167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,241,248.081167,G,Y,10-30,ln_w_3,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,249.082167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,,,,,,,,
769,236,249.082167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,237,249.082167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,241,249.082167,G,Y,10-30,ln_w_3,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,250.083167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,,,,,,,,
769,240,250.083167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,241,250.083167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,251.084167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,,,,,,,,
769,240,251.084167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,241,251.084167,G,Y,10-30,l_w_e_r,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,244,251.084167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,252.085167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,,,,,,,,
769,240,252.085167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,241,252.085167,G,Y,10-30,l_w_e_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,244,252.085167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,233,253.086167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,244,253.086167,G,Y,10-30,l_w_e_l,MEDIUM,Y,Y,N,0,0,0,0,0,0,1,1
769,248,253.086167,G,Y,10-30,ln_w_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,233,254.087167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,248,254.087167,G,Y,10-30,ln_w_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,233,255.088167,R,G,10-30,ln_s_4,SLOW,N,Y,N,,,,,,,,
769,244,255.088167,G,Y,10-30,ln_e_-1,HIGH,Y,Y,N,0,0,1,1,0,0,0,0
769,248,255.088167,G,Y,10-30,ln_w_3,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,233,256.089167,R,G,10-30,ln_s_4,SLOW,N,Y,N,1,0.07398437,0,0.92601563,0,0,0,0
769,248,256.089167,G,Y,10-30,ln_w_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,250,256.089167,G,Y,10-30,ln_w_2,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,233,257.090167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.18218611,0,0.81781389,0,0,0,0
769,248,257.090167,G,Y,10-30,ln_w_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,250,257.090167,G,Y,10-30,ln_w_2,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,233,258.091167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.2784201,0,0.7215799,0,0,0,0
769,248,258.091167,G,Y,10-30,l_w_e_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,250,258.091167,G,Y,10-30,ln_w_2,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,251,258.091167,G,Y,10-30,ln_w_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,233,259.092167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.73364336,0,0.26635664,0,0,0,0
769,248,259.092167,G,Y,10-30,l_w_e_r,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,250,259.092167,G,Y,10-30,ln_w_2,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,251,259.092167,G,Y,10-30,ln_w_3,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,233,260.093167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,,,,,,,,
769,248,260.093167,G,Y,LT 10,ln_e_-2,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,250,260.093167,G,Y,LT 10,ln_w_2,HIGH,N,Y,N,,,,,,,,
769,251,260.093167,G,Y,LT 10,ln_w_3,MEDIUM,N,Y,N,,,,,,,,
769,233,261.094167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.21845384,0,0.78154616,0,0,0,0
769,248,261.094167,G,Y,LT 10,ln_e_-2,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,250,261.094167,G,Y,LT 10,l_w_e_l,HIGH,N,Y,N,,,,,,,,
769,251,261.094167,G,Y,LT 10,ln_w_3,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,233,262.095167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.17110383,0,0.82889617,0,0,0,0
769,248,262.095167,G,Y,LT 10,ln_e_-2,MEDIUM,N,Y,N,0,0,1,1,0,0,0,0
769,250,262.095167,G,Y,LT 10,l_w_e_l,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,251,262.095167,G,Y,LT 10,l_w_e_r,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,233,263.096167,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.35551978,0,0.64448022,0,0,0,0
769,250,263.096167,G,Y,LT 10,ln_e_-1,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,251,263.096167,G,Y,LT 10,l_w_e_r,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,233,264.097167,R,G,LT 10,ln_s_4,NEAR STATIONARY,N,Y,N,,,,,,,,
769,250,264.097167,G,Y,LT 10,ln_e_-1,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,251,264.097167,G,Y,LT 10,l_w_e_r,HIGH,N,Y,N,,,,,,,,
769,233,265.098167,R,G,LT 10,ln_s_4,NEAR STATIONARY,N,Y,N,1,1,0,0,0,0,0,0
769,251,265.098167,G,Y,LT 10,ln_e_-2,HIGH,N,Y,N,1,0,0,1,0,0,0,0
769,233,266.099167,R,G,LT 10,ln_s_4,SLOW,N,Y,N,,,,,,,,
769,251,266.099167,G,Y,LT 10,ln_e_-2,HIGH,N,Y,N,0,0,1,1,0,0,0,0
769,238,243.243,R,G,GT 30,ln_s_4,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,233,243.243,R,G,GT 30,ln_s_4,SLOW,N,Y,N,1,0.06723358,0,0.93276642,0,0,0,0
769,238,244.244,R,G,10-30,ln_s_4,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,233,244.244,R,G,10-30,ln_s_4,SLOW,N,Y,N,1,0.038713871,0,0.96128613,0,0,0,0
769,238,245.245,R,G,10-30,ln_s_4,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,233,245.245,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.043792174,0,0.95620783,0,0,0,0
769,238,246.246,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,246.246,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.049491724,0,0.95050828,0,0,0,0
769,238,247.247,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,247.247,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.065096764,0,0.93490324,0,0,0,0
769,238,248.248,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,248.248,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.037770704,0,0.9622293,0,0,0,0
769,238,249.249,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,249.249,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.047631264,0,0.95236874,0,0,0,0
769,238,250.25,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,250.25,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.061530914,0,0.93846909,0,0,0,0
769,238,251.251,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,251.251,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.049475666,0,0.95052433,0,0,0,0
769,238,252.252,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,252.252,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.056560781,0,0.94343922,0,0,0,0
769,238,253.253,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,253.253,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,238,254.254,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,254.254,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,238,255.255,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0.057955314,1,0.94204469,0,0,0,0
769,233,255.255,R,G,10-30,ln_s_4,SLOW,N,Y,N,,,,,,,,
769,238,256.256,R,G,10-30,ln_s_4,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,233,256.256,R,G,10-30,ln_s_4,SLOW,N,Y,N,1,0.024921043,0,0.97507896,0,0,0,0
769,238,257.257,R,G,10-30,ln_s_4,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,233,257.257,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.048900448,0,0.95109955,0,0,0,0
769,238,258.258,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,258.258,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.049175832,0,0.95082417,0,0,0,0
769,238,259.259,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,259.259,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.041291905,0,0.9587081,0,0,0,0
769,238,260.26,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,260.26,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.038572907,0,0.96142709,0,0,0,0
769,238,261.261,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,261.261,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.052722554,0,0.94727745,0,0,0,0
769,238,262.262,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,262.262,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.044234554,0,0.95576545,0,0,0,0
769,238,263.263,R,G,10-30,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,263.263,R,G,10-30,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.047810947,0,0.95218905,0,0,0,0
769,238,264.264,R,G,LT 10,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,264.264,R,G,LT 10,ln_s_4,NEAR STATIONARY,N,Y,N,1,0.046459849,0,0.95354015,0,0,0,0
769,238,265.265,R,G,LT 10,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,265.265,R,G,LT 10,ln_s_4,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,238,266.266,R,G,LT 10,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,266.266,R,G,LT 10,ln_s_4,SLOW,N,Y,N,1,0.050711302,0,0.9492887,0,0,0,0
769,238,267.267,R,G,LT 10,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,267.267,R,G,LT 10,ln_s_4,SLOW,N,Y,N,1,0.031478206,0,0.96852179,0,0,0,0
769,238,268.268,R,G,LT 10,ln_s_4,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,233,268.268,R,G,LT 10,ln_s_4,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,238,269.269,R,G,LT 10,ln_s_4,NEAR STATIONARY,Y,N,N,,,,,,,,
769,233,269.269,R,G,LT 10,rt_prep-turn_s,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,238,270.27,R,G,LT 10,ln_s_4,SLOW,Y,N,N,,,,,,,,
769,233,270.27,R,G,LT 10,rt_prep-turn_s,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,238,271.271,R,G,LT 10,ln_s_4,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,233,271.271,R,G,LT 10,rt_prep-turn_s,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,238,274.274,G,,,rt_prep-turn_s,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,249,274.274,G,,,ln_n_1,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,238,275.275,G,,,rt_prep-turn_s,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,249,275.275,G,,,ln_n_1,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,238,276.276,G,,,rt_exec-turn_s,MEDIUM,Y,Y,N,,,,,,,,
769,249,276.276,G,,,ln_n_1,SLOW,N,Y,N,,,,,,,,
769,243,246.412833,G,Y,10-30,ln_w_4,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,214,246.412833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,,,,,,,,
769,243,247.413833,G,Y,10-30,ln_w_4,MEDIUM,N,Y,N,1,0,0,1,0,0,0,0
769,214,247.413833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.99999996,0,3.6935011e-08,0,0,0,0
769,243,248.414833,G,Y,10-30,ln_w_4,MEDIUM,N,Y,N,1,0.59519925,0,0.40480075,0,0,0,0
769,214,248.414833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.99177104,0,0.0082289637,0,0,0,0
769,243,249.415833,G,Y,10-30,ln_w_4,MEDIUM,N,Y,N,1,0.15040156,0,0.84959844,0,0,0,0
769,214,249.415833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.24974754,0,0.75025246,0,0,0,0
769,243,250.416833,G,Y,10-30,rt_prep-turn_w,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,214,250.416833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,,,,,,,,
769,243,251.417833,G,Y,10-30,rt_exec-turn_w,MEDIUM,N,Y,Y,0,0,0,1,1,0,0,0
769,214,251.417833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,,,,,,,,
769,246,248.7485,G,Y,10-30,ln_w_4,MEDIUM,Y,N,N,,,,,,,,
769,243,248.7485,G,Y,10-30,ln_w_4,MEDIUM,N,Y,N,,,,,,,,
769,246,249.7495,G,Y,10-30,ln_w_4,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,243,249.7495,G,Y,10-30,ln_w_4,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,246,250.7505,G,Y,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,250.7505,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.99999927,0,7.2683789e-07,0,0,0,0
769,246,251.7515,G,Y,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,251.7515,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.56277799,0,0.43722201,0,0,0,0
769,246,252.7525,G,Y,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,252.7525,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.23322142,0,0.76677858,0,0,0,0
769,246,253.7535,G,Y,10-30,rt_prep-turn_w,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,253.7535,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.24712554,0,0.75287446,0,0,0,0
769,246,254.7545,G,Y,10-30,rt_exec-turn_w,MEDIUM,N,Y,Y,0,0,0,0,1,1,0,0
769,214,254.7545,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,,,,,,,,
769,247,252.418833,G,Y,10-30,ln_w_4,MEDIUM,Y,N,Y,0,0,0,0,1,1,0,0
769,246,252.418833,G,Y,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,247,253.419833,G,Y,10-30,ln_w_4,MEDIUM,Y,N,Y,0,0,0,1,1,0,0,0
769,246,253.419833,G,Y,10-30,rt_prep-turn_w,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,247,254.420833,G,Y,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,254.420833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.99991661,0,8.3386414e-05,0,0,0,0
769,247,255.421833,G,Y,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,255.421833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.64171138,0,0.35828862,0,0,0,0
769,247,256.422833,G,Y,10-30,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,256.422833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.25548326,0,0.74451674,0,0,0,0
769,247,257.423833,G,Y,10-30,rt_prep-turn_w,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,257.423833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,1,0.23812087,0,0.76187913,0,0,0,0
769,247,258.424833,G,Y,10-30,rt_exec-turn_w,MEDIUM,N,Y,Y,0,0,0,0,1,1,0,0
769,214,258.424833,G,Y,10-30,prep-turn_e,NEAR STATIONARY,N,Y,N,0,0,1,1,0,0,0,0
769,247,259.425833,G,Y,LT 10,rt_exec-turn_w,MEDIUM,N,Y,Y,0,0,0,1,1,0,0,0
769,214,259.425833,G,Y,LT 10,prep-turn_e,NEAR STATIONARY,N,Y,N,0.99964766,0,0.00035233765,1,0,0,0,0
769,252,260.593667,G,Y,LT 10,ln_w_4,MEDIUM,N,Y,Y,1,1,0,0,0,0,0,0
769,214,260.593667,G,Y,LT 10,prep-turn_e,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,252,261.594667,G,Y,LT 10,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,261.594667,G,Y,LT 10,prep-turn_e,SLOW,N,Y,N,1,1,0,8.7076568e-11,0,0,0,0
769,252,262.595667,G,Y,LT 10,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,262.595667,G,Y,LT 10,exec-turn_e,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,252,263.596667,G,Y,LT 10,ln_w_4,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,263.596667,G,Y,LT 10,exec-turn_e,SLOW,N,Y,N,0,0,0,0,0,0,1,1
769,252,264.597667,G,Y,LT 10,rt_prep-turn_w,MEDIUM,N,Y,Y,0,0,0,0,0,0,1,1
769,214,264.597667,G,Y,LT 10,exec-turn_e,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,252,265.598667,G,Y,LT 10,rt_exec-turn_w,MEDIUM,N,Y,Y,0,0,0,0,1,1,0,0
769,214,265.598667,G,Y,LT 10,exec-turn_e,MEDIUM,N,Y,N,,,,,,,,
769,255,263.7635,G,Y,LT 10,ln_w_1,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,253,263.7635,G,Y,LT 10,ln_w_1,MEDIUM,N,Y,N,,,,,,,,
769,255,264.7645,G,Y,LT 10,ln_w_1,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,253,264.7645,G,Y,LT 10,ln_w_1,MEDIUM,N,Y,N,1,0.89510996,0,0.10489004,0,0,0,0
769,255,265.7655,G,Y,LT 10,ln_w_1,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,253,265.7655,G,Y,LT 10,ln_w_1,MEDIUM,N,Y,N,1,0.68378604,0,0.31621396,0,0,0,0
769,255,266.7665,G,Y,LT 10,ln_w_1,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,253,266.7665,G,Y,LT 10,prep-turn_w,MEDIUM,N,Y,N,0,0,0,0,0,0,1,1
769,255,268.7685,G,Y,LT 10,prep-turn_w,MEDIUM,Y,N,N,,,,,,,,
769,253,268.7685,G,Y,LT 10,exec-turn_w,MEDIUM,N,Y,N,,,,,,,,
769,255,269.7695,Y,R,LT 10,prep-turn_w,MEDIUM,Y,N,N,1,0,0,1,0,0,0,0
769,253,269.7695,Y,R,LT 10,exec-turn_w,MEDIUM,N,Y,N,1,1,0,0,0,0,0,0
769,25,10.343667,R,G,10-30,ln_w_1,MEDIUM,Y,N,N,0,0,0,0,0,0,1,1
769,14,10.343667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,11.344667,R,G,10-30,ln_w_1,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,14,11.344667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,12.345667,R,G,10-30,ln_w_1,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,14,12.345667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,13.346667,R,G,10-30,ln_w_1,SLOW,Y,N,N,0,0,0,0,0,0,1,1
769,14,13.346667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,14.347667,R,G,10-30,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,14.347667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,15.348667,R,G,10-30,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,15.348667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,16.349667,R,G,10-30,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,16.349667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,17.350667,R,G,10-30,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,17.350667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,18.351667,R,G,10-30,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,18.351667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,19.352667,R,G,10-30,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,19.352667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,20.353667,R,G,10-30,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,20.353667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,21.354667,R,G,10-30,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,21.354667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,22.355667,R,G,10-30,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,22.355667,R,G,10-30,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,23.356667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,23.356667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,24.357667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,24.357667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,25.358667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,25.358667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,26.359667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,26.359667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,27.360667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,27.360667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,28.361667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,28.361667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,29.362667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,29.362667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,30.363667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,30.363667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,31.364667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,31.364667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
769,25,32.365667,R,G,LT 10,ln_w_1,NEAR STATIONARY,Y,N,N,0,0,0,0,0,0,1,1
769,14,32.365667,R,G,LT 10,ln_w_1,NEAR STATIONARY,N,Y,N,0,0,0,0,0,0,1,1
